Index     ons     dos     tros         x1          y1          z1        x2        y2         z2         x3         y3          z3
281         2      1       3     -0.000054   -0.171253   0.005504   -0.005534   0.012526   0.000000   -0.750584   25.000000   0.750659
282         1      3       0     -0.036842   -0.005850   0.000000   0.530195   25.000000   0.750618      inf         inf         inf   
283         3      0       0     0.899407   25.000000   -0.749960       inf           inf           inf       inf   inf   inf
284         1      3       0     -0.047353   0.007517   0.000000   0.465359   25.000000   0.750617      inf         inf         inf   
285         3      0       0     0.889792   25.000000   -0.750738       inf           inf           inf       inf   inf   inf
286         3      0       0     1.030350   25.000000   -0.752107       inf           inf           inf       inf   inf   inf
287         1      2       3     -0.005791   -0.004592   0.000000   -0.000066   0.193554   0.005948   -0.750594   25.000000   0.750646
288         3      0       0     0.839984   25.000000   -0.752560       inf           inf           inf       inf   inf   inf
289         2      1       3     -0.000165   -0.298748   0.008534   -0.008571   -0.015389   0.000000   -0.750581   25.000000   0.750662
290         3      0       0     0.877991   25.000000   -0.752977       inf           inf           inf       inf   inf   inf
291         3      0       0     0.871461   25.000000   -0.750515       inf           inf           inf       inf   inf   inf
292         1      3       0     -0.020648   -0.014539   0.000000   0.628903   25.000000   0.750620      inf         inf         inf   
293         2      1       3     -0.000147   -0.282580   0.008650   -0.008709   0.005859   0.000000   -0.750607   25.000000   0.750631
294         1      3       0     -0.042212   0.015844   0.000000   0.495113   25.000000   0.750615      inf         inf         inf   
295         1      3       0     -0.032901   0.008374   0.000000   0.551887   25.000000   0.750616      inf         inf         inf   
296         1      3       0     -0.033245   0.012359   0.000000   0.549272   25.000000   0.750616      inf         inf         inf   
297         1      3       0     -0.038787   0.006055   0.000000   0.516911   25.000000   0.750617      inf         inf         inf   
298         3      0       0     1.000659   25.000000   -0.748996       inf           inf           inf       inf   inf   inf
299         3      0       0     0.928449   25.000000   -0.751060       inf           inf           inf       inf   inf   inf
300         1      3       0     -0.020208   0.015098   0.000000   0.626935   25.000000   0.750616      inf         inf         inf   
301         1      3       0     -0.018053   0.012135   0.000000   0.640301   25.000000   0.750616      inf         inf         inf   
302         1      2       3     -0.004681   0.007143   0.000000   -0.000049   0.166615   0.004790   -0.750581   25.000000   0.750662
303         1      3       0     -0.041511   -0.002780   0.000000   0.501729   25.000000   0.750618      inf         inf         inf   
304         1      3       0     -0.046943   -0.007730   0.000000   0.469709   25.000000   0.750619      inf         inf         inf   
305         2      1       3     -0.000068   -0.193522   0.006187   -0.006224   0.013089   0.000000   -0.750606   25.000000   0.750631
306         3      0       0     0.952387   25.000000   -0.750850       inf           inf           inf       inf   inf   inf
307         1      2       3     -0.007810   0.004221   0.000000   -0.000132   0.274215   0.008108   -0.750605   25.000000   0.750634
308         3      0       0     0.990940   25.000000   -0.749611       inf           inf           inf       inf   inf   inf
309         1      3       0     -0.032009   0.000520   0.000000   0.558344   25.000000   0.750618      inf         inf         inf   
310         3      0       0     0.892436   25.000000   -0.749789       inf           inf           inf       inf   inf   inf
311         1      2       3     -0.006762   -0.001862   0.000000   -0.000094   0.230615   0.006980   -0.750598   25.000000   0.750641
312         1      2       3     -0.005464   -0.006437   0.000000   -0.000058   0.180194   0.005602   -0.750604   25.000000   0.750634
313         1      3       0     -0.037496   0.013215   0.000000   0.523692   25.000000   0.750616      inf         inf         inf   
314         1      3       0     -0.036849   0.002297   0.000000   0.529045   25.000000   0.750617      inf         inf         inf   
315         1      2       3     -0.001263   -0.014618   0.000000   -0.000001   0.027620   0.001268   -0.750588   25.000000   0.750654
316         3      0       0     0.853801   25.000000   -0.751492       inf           inf           inf       inf   inf   inf
317         1      2       3     -0.001832   0.000236   0.000000   -0.000007   0.061767   0.001847   -0.750588   25.000000   0.750653
318         1      3       0     -0.028381   0.009458   0.000000   0.578825   25.000000   0.750616      inf         inf         inf   
319         1      3       0     -0.044129   0.001661   0.000000   0.485437   25.000000   0.750617      inf         inf         inf   
320         3      0       0     0.886547   25.000000   -0.751006       inf           inf           inf       inf   inf   inf
321         3      0       0     0.886586   25.000000   -0.752500       inf           inf           inf       inf   inf   inf
322         1      3       0     -0.013407   -0.015035   0.000000   0.672591   25.000000   0.750620      inf         inf         inf   
323         3      0       0     1.037445   25.000000   -0.749277       inf           inf           inf       inf   inf   inf
324         1      3       0     -0.033521   0.012555   0.000000   0.547587   25.000000   0.750616      inf         inf         inf   
325         3      0       0     1.010900   25.000000   -0.750937       inf           inf           inf       inf   inf   inf
326         1      3       0     -0.036234   -0.007581   0.000000   0.534090   25.000000   0.750619      inf         inf         inf   
327         3      0       0     0.865850   25.000000   -0.749917       inf           inf           inf       inf   inf   inf
328         1      3       0     -0.031057   0.004248   0.000000   0.563533   25.000000   0.750617      inf         inf         inf   
329         1      3       0     -0.028649   -0.005843   0.000000   0.579447   25.000000   0.750618      inf         inf         inf   
330         3      0       0     0.886661   25.000000   -0.748156       inf           inf           inf       inf   inf   inf
331         1      3       0     -0.011515   -0.008736   0.000000   0.682934   25.000000   0.750619      inf         inf         inf   
332         1      2       3     -0.005460   -0.011936   0.000000   -0.000054   0.174453   0.005594   -0.750592   25.000000   0.750650
333         1      3       0     -0.037454   0.000225   0.000000   0.525695   25.000000   0.750618      inf         inf         inf   
334         3      0       0     0.845516   25.000000   -0.751311       inf           inf           inf       inf   inf   inf
335         2      1       3     -0.000262   -0.375648   0.011485   -0.011591   0.007458   0.000000   -0.750582   25.000000   0.750660
336         1      3       0     -0.037014   -0.003985   0.000000   0.528906   25.000000   0.750618      inf         inf         inf   
337         3      0       0     0.983378   25.000000   -0.750819       inf           inf           inf       inf   inf   inf
338         1      3       0     -0.024262   0.007070   0.000000   0.603873   25.000000   0.750617      inf         inf         inf   
339         1      3       0     -0.033711   0.016355   0.000000   0.545923   25.000000   0.750615      inf         inf         inf   
